context_length,method,num_samples,mean_nll,perplexity,mean_candidate_ratio,mean_topk_recall_vs_full,mean_decode_ms_per_token,mean_candidate_search_ms_per_token,mean_selected_attention_ms_per_token,mean_cache_update_ms_per_token,mean_prepack_ms,mean_prefix_ms_shared,mean_candidate_search_ops_proxy
4096,bit2_cuda_popc_g32_b2048,40,1.2763009361482545,3.583360101802964,0.49957327473488455,,468.97817654535174,9.076713626919082,149.15778267169372,2.3324767127633095,0.0,744.5646293461323,3857546880.0
4096,bit2_cuda_popc_g32_b4096,40,1.2389840154817875,3.4521043978622177,0.9991465494697691,,563.6425402015448,8.855239984340733,147.97300874050705,2.3178379982709885,0.0,744.5646293461323,3861482400.0
4096,bit2_cuda_popc_g32_b6144,40,1.2387332092341012,3.4512386970776894,1.0,,598.4252983704209,8.943759183731164,150.38198501067237,2.3164307698607445,0.0,744.5646293461323,3861487250.412645
4096,bit2_cuda_popc_g32_b8192,40,1.2387332092341012,3.4512386970776894,1.0,,591.5941912680864,8.88579278239049,148.2795743645169,2.3348317481577396,0.0,744.5646293461323,3861487250.412645
4096,fier_triton_g32_b2048,40,1.237350865505914,3.446471194832895,0.49957327473488455,,474.9103288166225,11.335970425250707,150.1272641899064,2.333730738610029,0.0,744.5646293461323,3065770080.0
4096,fier_triton_g32_b4096,40,1.2379553127892222,3.4485550347058416,0.9991465494697691,,559.5667250454426,10.651660763367545,146.1754764092155,2.3285627365112305,0.0,744.5646293461323,3069705600.0
4096,fier_triton_g32_b6144,40,1.2387332092341012,3.4512386970776894,1.0,,593.8449925743043,10.583960791188293,147.67844948545098,2.2944018244743347,0.0,744.5646293461323,3069710450.4126434
4096,fier_triton_g32_b8192,40,1.2387332092341012,3.4512386970776894,1.0,,586.2173059955239,10.561980788799701,146.12211641091852,2.30837594717741,0.0,744.5646293461323,3069710450.4126434
4096,full_attention,40,1.2387332092341012,3.4512386970776894,1.0,1.0,311.70612294226885,29.211423976824154,142.5631844800897,2.2717127576470375,0.0,744.5646293461323,0.0
4096,quest_p16_b2048,40,1.2919856643933598,3.640007217197901,0.49909451202170735,,774.47225805372,476.53555128118023,153.0792025320232,2.4016736075282097,0.0,744.5646293461323,0.0
4096,quest_p16_b4096,40,1.236765092169253,3.444452935080477,0.9973920590200851,,861.4867961034179,568.4323215058423,152.60191364474593,2.3467309772968292,0.0,744.5646293461323,0.0
4096,quest_p16_b6144,40,1.2387332092341012,3.4512386970776894,1.0,,882.425298076123,580.1575730962446,151.7052656142041,2.3483291268348694,0.0,744.5646293461323,0.0
4096,quest_p16_b8192,40,1.2387332092341012,3.4512386970776894,1.0,,873.695092368871,578.8483183990581,151.34865833092482,2.3335160687565804,0.0,744.5646293461323,0.0
8192,bit2_cuda_popc_g32_b2048,40,2.009238240077502,7.457634256125492,0.2498932536246099,,470.23872695863247,12.723462380224372,150.09318631533534,4.859990440309048,0.0,1370.122081041336,7711063680.0
8192,bit2_cuda_popc_g32_b4096,40,1.935759488173062,6.929304782425208,0.4997865072492198,,570.4228254035115,12.767695198161528,148.45044716522096,4.864285886287689,0.0,1370.122081041336,7718931360.0
8192,bit2_cuda_popc_g32_b6144,40,1.9208408235691423,6.826696103766985,0.7496797608738297,,610.8102342113853,12.760218373284442,150.19180586021395,4.787794593721628,0.0,1370.122081041336,7723533657.76769
8192,bit2_cuda_popc_g32_b8192,40,1.9188292530096078,6.8129775254358265,0.9995730144984396,,609.5216271467507,12.82283839964075,150.08025233689696,4.771022405475378,0.0,1370.122081041336,7726799040.0
8192,fier_triton_g32_b2048,40,1.9258315277782458,6.86085128305258,0.2498932536246099,,471.00649047642946,18.78467994647799,147.67514069145545,4.907016921788454,0.0,1370.122081041336,6128922720.0
8192,fier_triton_g32_b4096,40,1.9215170282256622,6.831313908575597,0.4997865072492198,,576.727540884167,18.71649843188934,149.92850709296764,4.778574779629707,0.0,1370.122081041336,6136790400.0
8192,fier_triton_g32_b6144,40,1.9199247024833312,6.820444887392675,0.7496797608738297,,616.915521863848,18.82147358575603,150.92681779209525,4.770685825496912,0.0,1370.122081041336,6141392697.767683
8192,fier_triton_g32_b8192,40,1.9186556954236949,6.811795184108753,0.9995730144984396,,608.0619404092431,18.427975955302827,148.2582896310836,4.760293755680323,0.0,1370.122081041336,6144658080.0
8192,full_attention,40,1.9184179529163885,6.810175923333611,1.0,1.0,310.89190067723393,28.75661761110532,143.52408556714653,4.15533659979701,0.0,1370.122081041336,0.0
8192,quest_p16_b2048,40,2.079206459017951,7.99811955974303,0.24967497483616788,,772.2335687838495,477.20568422524957,152.7564191430807,4.797565378248692,0.0,1370.122081041336,0.0
8192,quest_p16_b4096,40,2.0601231443302823,7.846936056508805,0.49934584842914703,,878.5479287616909,586.3278619644931,151.86978552583605,4.801129922270775,0.0,1370.122081041336,0.0
8192,quest_p16_b6144,40,1.929117796411083,6.883434971127013,0.7490891623299507,,901.8088412471116,611.39063753839,152.00266806893052,4.735600668936968,0.0,1370.122081041336,0.0
8192,quest_p16_b8192,40,1.9167735556821754,6.798986491337682,0.998572738479184,,896.7275789938867,598.2861036097049,152.96928172297777,5.22647500038147,0.0,1370.122081041336,0.0
16384,bit2_cuda_popc_g32_b2048,40,2.034556732478086,7.648860882311423,0.12497330526542882,,484.3582577072084,19.319116007961565,150.98435072302817,8.421686291694641,0.0,3103.497163206339,15418097280.0
16384,bit2_cuda_popc_g32_b4096,40,1.8745926575968042,6.518163455118078,0.24994661053085765,,588.4873826056719,19.3460312187206,152.2213238596916,8.489572163671255,0.0,3103.497163206339,15433829280.0
16384,bit2_cuda_popc_g32_b6144,40,1.8763600341320852,6.529693690394077,0.3749199157962866,,627.3440630175173,19.362495199555998,152.24103641752154,8.954914100468159,0.0,3103.497163206339,15443031910.061365
16384,bit2_cuda_popc_g32_b8192,40,1.8245771191912354,6.200172530669682,0.4998932210617153,,619.6076789870858,19.291175995831146,151.94545731712134,8.447169978171587,0.0,3103.497163206339,15449561280.0
16384,fier_triton_g32_b2048,40,1.831326221600466,6.242159658369067,0.12497330526542882,,492.55036283284426,33.2370964056463,150.2676316358149,8.374263439327478,0.0,3103.497163206339,12255228000.0
16384,fier_triton_g32_b4096,40,1.8265523941430728,6.212431679775692,0.24994661053085765,,590.4038077220321,33.23267400481272,149.3618385411799,8.401331957429647,0.0,3103.497163206339,12270960000.0
16384,fier_triton_g32_b6144,40,1.825455883792165,6.205623417481701,0.3749199157962866,,639.5162689499557,33.271370001940525,154.3613331247121,8.599426783621311,0.0,3103.497163206339,12280162630.061354
16384,fier_triton_g32_b8192,40,1.8263329010063898,6.2110682432978175,0.4998932210617153,,627.1978148259223,33.22427002737531,150.6642356036231,8.582881651818752,0.0,3103.497163206339,12286692000.0
16384,full_attention,40,1.8274721285226405,6.218148095161212,1.0,1.0,311.5048676729202,28.166655989165882,154.25573129355908,7.511815428733826,0.0,3103.497163206339,0.0
16384,quest_p16_b2048,40,1.9599213658890222,7.098768837832466,0.124918989201047,,789.0164655633271,478.6539721667708,153.0718011232093,8.44741826876998,0.0,3103.497163206339,0.0
16384,quest_p16_b4096,40,1.8759940377552993,6.5273042834456865,0.2498194183746943,,893.6453951522708,597.3107015571092,153.44514825828372,8.586963266134262,0.0,3103.497163206339,0.0
16384,quest_p16_b6144,40,1.85335259771673,6.381177220892501,0.37473537479990077,,921.3065896183252,620.5372676641797,159.29552270602434,10.085396189242601,0.0,3103.497163206339,0.0
16384,quest_p16_b8192,40,1.8441252683958738,6.322566821805387,0.499658941612697,,913.1527883931994,614.2042962781386,154.63670266754926,8.474022150039673,0.0,3103.497163206339,0.0
32768,bit2_cuda_popc_g32_b2048,32,3.2686418543871696,26.275628968602643,0.06249332529824517,,529.4517058646306,31.556935933323985,157.1400244962424,14.94358922354877,0.0,7765.670331194997,30832164480.0
32768,bit2_cuda_popc_g32_b4096,32,3.078033453643002,21.715655534849226,0.12498665059649033,,623.256090679206,31.54390593986318,157.3926703913603,14.762077946215868,0.0,7765.670331194997,30863625120.0
32768,bit2_cuda_popc_g32_b6144,32,3.137433147429192,23.044638686193604,0.18747997589473547,,659.3053078977391,31.517477905290434,158.4792967516696,14.978414168581367,0.0,7765.670331194997,30882028414.64868
32768,bit2_cuda_popc_g32_b8192,32,3.137900634353059,23.05541427197112,0.24997330119298067,,656.8067531334236,31.511604040235397,158.0147778140381,14.931618352420628,0.0,7765.670331194997,30895085760.0
32768,fier_triton_g32_b2048,32,3.109358766493415,22.406671884385958,0.06249332529824517,,552.1680589299649,62.17631599466404,155.58959924429655,14.889553072862327,0.0,7765.670331194997,24507838560.0
32768,fier_triton_g32_b4096,32,3.1040235215427856,22.287445136121757,0.12498665059649033,,649.7993624070659,62.20405215318897,156.92857936420478,15.28095081448555,0.0,7765.670331194997,24539299200.0
32768,fier_triton_g32_b6144,32,3.102986983455935,22.26435531918424,0.18747997589473547,,683.7004850385711,62.27711218021432,156.99287654145155,14.88255150616169,0.0,7765.670331194997,24557702494.648712
32768,fier_triton_g32_b8192,32,3.1009396004222936,22.21881828762844,0.24997330119298067,,676.4290350256488,62.05452396607143,156.28883961681277,15.0750718312338,0.0,7765.670331194997,24570759840.0
32768,full_attention,32,3.0970492315651654,22.132546811661395,1.0,1.0,360.4537264909595,4.623335956777737,259.647978422232,14.701373991556466,0.0,7765.670331194997,0.0
